ball_id,match_id,inning,over,ball,batsman,non_striker,bowler,noball_runs,batsman_runs,extra_runs,total_runs,extras_type,player_dismissed,dismissal_kind,fielder
189682,880,2,12,4,Ishan Kishan,SA Yadav,K Rabada,0,1,0,1,,,,
189683,880,2,12,5,SA Yadav,Ishan Kishan,K Rabada,0,0,0,0,,,,
189684,880,2,12,6,SA Yadav,Ishan Kishan,K Rabada,0,2,0,2,,,,
189685,880,2,13,1,Ishan Kishan,SA Yadav,R Ashwin,0,2,0,2,,,,
189686,880,2,13,2,Ishan Kishan,SA Yadav,R Ashwin,0,4,0,4,,,,
189687,880,2,13,3,Ishan Kishan,SA Yadav,R Ashwin,0,1,0,1,,,,
189688,880,2,13,4,SA Yadav,Ishan Kishan,R Ashwin,0,2,0,2,,,,
189689,880,2,13,5,SA Yadav,Ishan Kishan,R Ashwin,0,0,0,0,,,,
189690,880,2,13,6,SA Yadav,Ishan Kishan,R Ashwin,0,1,0,1,,,,
189691,880,2,14,1,SA Yadav,Ishan Kishan,P Dubey,0,1,0,1,,,,
189692,880,2,14,2,Ishan Kishan,SA Yadav,P Dubey,0,6,0,6,,,,
189693,880,2,14,3,Ishan Kishan,SA Yadav,P Dubey,0,1,0,1,,,,
189694,880,2,14,4,SA Yadav,Ishan Kishan,P Dubey,0,1,0,1,,,,
189695,880,2,14,5,Ishan Kishan,SA Yadav,P Dubey,0,1,0,1,,,,
189696,880,2,14,6,SA Yadav,Ishan Kishan,P Dubey,0,0,0,0,,,,
189697,880,2,15,1,Ishan Kishan,SA Yadav,A Nortje,0,0,0,0,,,,
189698,880,2,15,2,Ishan Kishan,SA Yadav,A Nortje,0,6,0,6,,,,
189699,877,1,1,1,Shubman Gill,N Rana,DL Chahar,0,4,0,4,,,,
189700,877,1,1,2,Shubman Gill,N Rana,DL Chahar,0,4,0,4,,,,
189701,877,1,1,3,Shubman Gill,N Rana,DL Chahar,0,1,0,1,,,,
189702,877,1,1,4,N Rana,Shubman Gill,DL Chahar,0,4,0,4,,,,
189703,877,1,1,5,N Rana,Shubman Gill,DL Chahar,0,0,0,0,,,,
189704,877,1,1,6,N Rana,Shubman Gill,DL Chahar,0,0,0,0,,,,
189705,877,1,2,1,Shubman Gill,N Rana,SM Curran,0,1,0,1,,,,
189706,877,1,2,2,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189707,877,1,2,3,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189708,877,1,2,4,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189709,877,1,2,5,N Rana,Shubman Gill,SM Curran,0,1,0,1,,,,
189710,877,1,2,6,Shubman Gill,N Rana,SM Curran,0,1,0,1,,,,
189711,877,1,3,1,Shubman Gill,N Rana,DL Chahar,0,4,0,4,,,,
189712,877,1,3,2,Shubman Gill,N Rana,DL Chahar,0,1,0,1,,,,
189713,877,1,3,3,N Rana,Shubman Gill,DL Chahar,0,0,0,0,,,,
189714,877,1,3,4,N Rana,Shubman Gill,DL Chahar,0,1,0,1,,,,
189715,877,1,3,5,Shubman Gill,N Rana,DL Chahar,0,1,0,1,,,,
189716,877,1,3,6,N Rana,Shubman Gill,DL Chahar,0,0,0,0,,,,
189717,877,1,4,1,Shubman Gill,N Rana,SM Curran,0,4,0,4,,,,
189718,877,1,4,2,Shubman Gill,N Rana,SM Curran,0,1,0,1,,,,
189719,877,1,4,3,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189720,877,1,4,4,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189721,877,1,4,5,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189722,877,1,4,6,N Rana,Shubman Gill,SM Curran,0,0,0,0,,,,
189723,877,1,5,1,Shubman Gill,N Rana,L Ngidi,0,0,0,0,,,,
189724,877,1,5,2,Shubman Gill,N Rana,L Ngidi,0,0,0,0,,,,
189725,877,1,5,3,Shubman Gill,N Rana,L Ngidi,0,1,0,1,,,,
189726,877,1,5,4,N Rana,Shubman Gill,L Ngidi,0,0,0,0,,,,
189727,877,1,5,5,N Rana,Shubman Gill,L Ngidi,0,0,0,0,,,,
189728,877,1,5,6,N Rana,Shubman Gill,L Ngidi,0,4,0,4,,,,
189729,877,1,6,1,Shubman Gill,N Rana,MJ Santner,0,1,0,1,,,,
189730,877,1,6,2,N Rana,Shubman Gill,MJ Santner,0,0,0,0,,,,
189731,877,1,6,3,N Rana,Shubman Gill,MJ Santner,0,4,0,4,,,,
189732,877,1,6,4,N Rana,Shubman Gill,MJ Santner,0,4,0,4,,,,
189733,877,1,6,5,N Rana,Shubman Gill,MJ Santner,0,6,0,6,,,,
189734,877,1,6,6,N Rana,Shubman Gill,MJ Santner,0,0,0,0,,,,
189735,877,1,7,1,Shubman Gill,N Rana,RA Jadeja,0,1,0,1,,,,
189736,877,1,7,2,N Rana,Shubman Gill,RA Jadeja,0,1,0,1,,,,
189737,877,1,7,3,Shubman Gill,N Rana,RA Jadeja,0,1,0,1,,,,
189738,877,1,7,4,N Rana,Shubman Gill,RA Jadeja,0,0,0,0,,,,
189739,877,1,7,5,N Rana,Shubman Gill,RA Jadeja,0,0,0,0,,,,
189740,877,1,7,6,N Rana,Shubman Gill,RA Jadeja,0,1,0,1,,,,
189741,877,1,8,1,N Rana,Shubman Gill,KV Sharma,0,1,0,1,,,,
189742,877,1,8,2,Shubman Gill,N Rana,KV Sharma,0,0,0,0,,Shubman Gill,bowled,
189743,877,1,8,3,SP Narine,N Rana,KV Sharma,0,0,0,0,,,,
189744,877,1,8,4,SP Narine,N Rana,KV Sharma,0,0,0,0,,,,
189745,877,1,8,5,SP Narine,N Rana,KV Sharma,0,6,0,6,,,,
189746,877,1,8,6,SP Narine,N Rana,KV Sharma,0,1,0,1,,,,
189747,877,1,9,1,SP Narine,N Rana,MJ Santner,0,0,0,0,,,,
189748,877,1,9,2,SP Narine,N Rana,MJ Santner,0,0,0,0,,,,
189749,877,1,9,3,SP Narine,N Rana,MJ Santner,0,0,0,0,,SP Narine,caught,RA Jadeja
189750,877,1,9,4,N Rana,RK Singh,MJ Santner,0,1,0,1,,,,
189751,877,1,9,5,RK Singh,N Rana,MJ Santner,0,1,0,1,,,,
189752,877,1,9,6,N Rana,RK Singh,MJ Santner,0,1,0,1,,,,
189753,877,1,10,1,N Rana,RK Singh,L Ngidi,0,1,0,1,,,,
189754,877,1,10,2,RK Singh,N Rana,L Ngidi,0,1,0,1,,,,
189755,877,1,10,3,N Rana,RK Singh,L Ngidi,0,0,0,0,,,,
189756,877,1,10,4,N Rana,RK Singh,L Ngidi,0,4,0,4,,,,
189757,877,1,10,5,N Rana,RK Singh,L Ngidi,0,0,0,0,,,,
189758,877,1,10,6,N Rana,RK Singh,L Ngidi,0,1,0,1,,,,
189759,877,1,11,1,N Rana,RK Singh,MJ Santner,0,1,0,1,,,,
189760,877,1,11,2,RK Singh,N Rana,MJ Santner,0,1,0,1,,,,
189761,877,1,11,3,N Rana,RK Singh,MJ Santner,0,1,0,1,,,,
189762,877,1,11,4,RK Singh,N Rana,MJ Santner,0,1,0,1,,,,
189763,877,1,11,5,N Rana,RK Singh,MJ Santner,0,4,0,4,,,,
189764,877,1,11,6,N Rana,RK Singh,MJ Santner,0,4,0,4,,,,
189765,877,1,12,1,RK Singh,N Rana,KV Sharma,0,1,0,1,,,,
189766,877,1,12,2,N Rana,RK Singh,KV Sharma,0,1,0,1,,,,
189767,877,1,12,3,RK Singh,N Rana,KV Sharma,0,0,0,0,,,,
189768,877,1,12,4,RK Singh,N Rana,KV Sharma,0,1,0,1,,,,
189769,877,1,12,5,N Rana,RK Singh,KV Sharma,0,1,0,1,,,,
189770,877,1,12,6,RK Singh,N Rana,KV Sharma,0,0,0,0,,,,
189771,877,1,13,1,N Rana,RK Singh,RA Jadeja,0,1,0,1,,,,
189772,877,1,13,2,RK Singh,N Rana,RA Jadeja,0,1,0,1,,,,
189773,877,1,13,3,N Rana,RK Singh,RA Jadeja,0,1,0,1,,,,
189774,877,1,13,4,RK Singh,N Rana,RA Jadeja,0,4,0,4,,,,
189775,877,1,13,5,RK Singh,N Rana,RA Jadeja,0,0,0,0,,RK Singh,caught,AT Rayudu
189776,877,1,13,6,N Rana,EJG Morgan,RA Jadeja,0,0,0,0,,,,
189777,877,1,14,1,EJG Morgan,N Rana,KV Sharma,0,1,0,1,,,,
189778,877,1,14,2,N Rana,EJG Morgan,KV Sharma,0,1,0,1,,,,
189779,877,1,14,3,EJG Morgan,N Rana,KV Sharma,0,0,0,0,,,,
189780,877,1,14,4,EJG Morgan,N Rana,KV Sharma,0,0,0,0,,,,
189781,877,1,14,5,EJG Morgan,N Rana,KV Sharma,0,1,0,1,,,,
189782,877,1,14,6,N Rana,EJG Morgan,KV Sharma,0,1,0,1,,,,
189783,877,1,15,1,N Rana,EJG Morgan,RA Jadeja,0,2,0,2,,,,
189784,877,1,15,2,N Rana,EJG Morgan,RA Jadeja,0,4,0,4,,,,
189785,877,1,15,3,N Rana,EJG Morgan,RA Jadeja,0,0,0,0,,,,
189786,877,1,15,4,N Rana,EJG Morgan,RA Jadeja,0,0,0,0,,,,
189787,877,1,15,5,N Rana,EJG Morgan,RA Jadeja,0,1,0,1,,,,
189788,877,1,15,6,EJG Morgan,N Rana,RA Jadeja,0,2,0,2,,,,
189789,877,1,16,1,N Rana,EJG Morgan,KV Sharma,0,6,0,6,,,,
189790,877,1,16,2,N Rana,EJG Morgan,KV Sharma,0,6,0,6,,,,
189791,877,1,16,3,N Rana,EJG Morgan,KV Sharma,0,6,0,6,,,,
189792,877,1,16,4,N Rana,EJG Morgan,KV Sharma,0,0,0,0,,,,
189793,877,1,16,5,N Rana,EJG Morgan,KV Sharma,0,1,0,1,,,,
189794,877,1,16,6,EJG Morgan,N Rana,KV Sharma,0,0,0,0,,,,
189795,877,1,17,1,N Rana,EJG Morgan,DL Chahar,0,4,0,4,,,,
189796,877,1,17,2,N Rana,EJG Morgan,DL Chahar,0,0,0,0,,,,
189797,877,1,17,3,N Rana,EJG Morgan,DL Chahar,0,4,0,4,,,,
189798,877,1,17,4,N Rana,EJG Morgan,DL Chahar,0,1,0,1,,,,
189799,877,1,17,5,EJG Morgan,N Rana,DL Chahar,0,1,0,1,,,,
189800,877,1,17,6,N Rana,EJG Morgan,DL Chahar,0,1,0,1,,,,
189801,877,1,18,1,N Rana,EJG Morgan,L Ngidi,0,0,1,1,wides,,,
189802,877,1,18,2,N Rana,EJG Morgan,L Ngidi,0,0,0,0,,N Rana,caught,SM Curran
189803,877,1,18,3,EJG Morgan,KD Karthik,L Ngidi,0,1,0,1,,,,
189804,877,1,18,4,KD Karthik,EJG Morgan,L Ngidi,0,2,0,2,,,,
189805,877,1,18,5,KD Karthik,EJG Morgan,L Ngidi,0,4,0,4,,,,
189806,877,1,18,6,KD Karthik,EJG Morgan,L Ngidi,0,2,0,2,,,,
189807,877,1,18,7,KD Karthik,EJG Morgan,L Ngidi,0,4,0,4,,,,
189808,877,1,19,1,EJG Morgan,KD Karthik,SM Curran,0,4,0,4,,,,
189809,877,1,19,2,EJG Morgan,KD Karthik,SM Curran,0,1,0,1,,,,
189810,877,1,19,3,KD Karthik,EJG Morgan,SM Curran,0,4,0,4,,,,
189811,877,1,19,4,KD Karthik,EJG Morgan,SM Curran,0,2,0,2,,,,
189812,877,1,19,5,KD Karthik,EJG Morgan,SM Curran,0,0,0,0,,,,
189813,877,1,19,6,KD Karthik,EJG Morgan,SM Curran,0,2,0,2,,,,
189814,877,1,20,1,EJG Morgan,KD Karthik,L Ngidi,0,4,0,4,,,,
189815,877,1,20,2,EJG Morgan,KD Karthik,L Ngidi,0,0,0,0,,EJG Morgan,caught,RD Gaikwad
189816,877,1,20,3,KD Karthik,RA Tripathi,L Ngidi,0,1,0,1,,,,
189817,877,1,20,4,RA Tripathi,KD Karthik,L Ngidi,0,1,0,1,,,,
189818,877,1,20,5,KD Karthik,RA Tripathi,L Ngidi,0,0,1,1,legbyes,,,
189819,877,1,20,6,RA Tripathi,KD Karthik,L Ngidi,0,2,0,2,,,,
189820,877,2,1,1,SR Watson,RD Gaikwad,PJ Cummins,0,0,0,0,,,,
189821,877,2,1,2,SR Watson,RD Gaikwad,PJ Cummins,0,0,0,0,,,,
189822,877,2,1,3,SR Watson,RD Gaikwad,PJ Cummins,0,1,0,1,,,,
189823,877,2,1,4,RD Gaikwad,SR Watson,PJ Cummins,0,1,0,1,,,,
189824,877,2,1,5,SR Watson,RD Gaikwad,PJ Cummins,0,0,0,0,,,,
189825,877,2,1,6,SR Watson,RD Gaikwad,PJ Cummins,0,0,0,0,,,,
189826,877,2,2,1,RD Gaikwad,SR Watson,KL Nagarkoti,0,0,0,0,,,,
189827,877,2,2,2,RD Gaikwad,SR Watson,KL Nagarkoti,0,1,0,1,,,,
189828,877,2,2,3,SR Watson,RD Gaikwad,KL Nagarkoti,0,0,0,0,,,,
189829,877,2,2,4,SR Watson,RD Gaikwad,KL Nagarkoti,0,6,0,6,,,,
189830,877,2,2,5,SR Watson,RD Gaikwad,KL Nagarkoti,0,0,0,0,,,,
189831,877,2,2,6,SR Watson,RD Gaikwad,KL Nagarkoti,0,0,0,0,,,,
189832,877,2,3,1,RD Gaikwad,SR Watson,PJ Cummins,0,0,0,0,,,,
189833,877,2,3,2,RD Gaikwad,SR Watson,PJ Cummins,0,4,0,4,,,,
189834,877,2,3,3,RD Gaikwad,SR Watson,PJ Cummins,0,0,0,0,,,,
189835,877,2,3,4,RD Gaikwad,SR Watson,PJ Cummins,0,0,5,5,wides,,,
189836,877,2,3,5,RD Gaikwad,SR Watson,PJ Cummins,0,1,0,1,,,,
189837,877,2,3,6,SR Watson,RD Gaikwad,PJ Cummins,0,0,0,0,,,,
189838,877,2,3,7,SR Watson,RD Gaikwad,PJ Cummins,0,4,0,4,,,,
189839,877,2,4,1,RD Gaikwad,SR Watson,SP Narine,0,1,0,1,,,,
189840,877,2,4,2,SR Watson,RD Gaikwad,SP Narine,0,1,0,1,,,,
189841,877,2,4,3,RD Gaikwad,SR Watson,SP Narine,0,0,0,0,,,,
189842,877,2,4,4,RD Gaikwad,SR Watson,SP Narine,0,1,0,1,,,,
189843,877,2,4,5,SR Watson,RD Gaikwad,SP Narine,0,1,0,1,,,,
189844,877,2,4,6,RD Gaikwad,SR Watson,SP Narine,0,1,0,1,,,,
189845,877,2,5,1,RD Gaikwad,SR Watson,LH Ferguson,0,4,0,4,,,,
189846,877,2,5,2,RD Gaikwad,SR Watson,LH Ferguson,0,0,0,0,,,,
189847,877,2,5,3,RD Gaikwad,SR Watson,LH Ferguson,0,4,0,4,,,,
189848,877,2,5,4,RD Gaikwad,SR Watson,LH Ferguson,0,1,0,1,,,,
189849,877,2,5,5,SR Watson,RD Gaikwad,LH Ferguson,0,0,0,0,,,,
189850,877,2,5,6,SR Watson,RD Gaikwad,LH Ferguson,0,0,0,0,,,,
189851,877,2,6,1,RD Gaikwad,SR Watson,CV Varun,0,0,0,0,,,,
189852,877,2,6,2,RD Gaikwad,SR Watson,CV Varun,0,0,0,0,,,,
189853,877,2,6,3,RD Gaikwad,SR Watson,CV Varun,0,6,0,6,,,,
189854,877,2,6,4,RD Gaikwad,SR Watson,CV Varun,0,0,0,0,,,,
189855,877,2,6,5,RD Gaikwad,SR Watson,CV Varun,0,1,0,1,,,,
189856,877,2,6,6,SR Watson,RD Gaikwad,CV Varun,0,0,0,0,,,,
189857,877,2,7,1,RD Gaikwad,SR Watson,SP Narine,0,0,0,0,,,,
189858,877,2,7,2,RD Gaikwad,SR Watson,SP Narine,0,1,0,1,,,,
189859,877,2,7,3,SR Watson,RD Gaikwad,SP Narine,0,1,0,1,,,,
189860,877,2,7,4,RD Gaikwad,SR Watson,SP Narine,0,0,0,0,,,,
189861,877,2,7,5,RD Gaikwad,SR Watson,SP Narine,0,2,0,2,,,,
189862,877,2,7,6,RD Gaikwad,SR Watson,SP Narine,0,1,0,1,,,,
189863,877,2,8,1,RD Gaikwad,SR Watson,CV Varun,0,1,0,1,,,,
189864,877,2,8,2,SR Watson,RD Gaikwad,CV Varun,0,0,0,0,,,,
189865,877,2,8,3,SR Watson,RD Gaikwad,CV Varun,0,0,0,0,,SR Watson,caught,RK Singh
189866,877,2,8,4,RD Gaikwad,AT Rayudu,CV Varun,0,1,0,1,,,,
189867,877,2,8,5,AT Rayudu,RD Gaikwad,CV Varun,0,0,0,0,,,,
189868,877,2,8,6,AT Rayudu,RD Gaikwad,CV Varun,0,1,0,1,,,,
189869,877,2,9,1,AT Rayudu,RD Gaikwad,SP Narine,0,1,0,1,,,,
189870,877,2,9,2,RD Gaikwad,AT Rayudu,SP Narine,0,1,0,1,,,,
189871,877,2,9,3,AT Rayudu,RD Gaikwad,SP Narine,0,1,0,1,,,,
189872,877,2,9,4,RD Gaikwad,AT Rayudu,SP Narine,0,1,0,1,,,,
189873,877,2,9,5,AT Rayudu,RD Gaikwad,SP Narine,0,1,0,1,,,,
189874,877,2,9,6,RD Gaikwad,AT Rayudu,SP Narine,0,1,0,1,,,,
189875,877,2,10,1,RD Gaikwad,AT Rayudu,N Rana,0,1,0,1,,,,
189876,877,2,10,2,AT Rayudu,RD Gaikwad,N Rana,0,4,0,4,,,,
189877,877,2,10,3,AT Rayudu,RD Gaikwad,N Rana,0,4,0,4,,,,
189878,877,2,10,4,AT Rayudu,RD Gaikwad,N Rana,0,4,0,4,,,,
189879,877,2,10,5,AT Rayudu,RD Gaikwad,N Rana,0,0,1,1,wides,,,
189880,877,2,10,6,AT Rayudu,RD Gaikwad,N Rana,0,1,0,1,,,,
189881,877,2,10,7,RD Gaikwad,AT Rayudu,N Rana,0,1,0,1,,,,
189882,877,2,11,1,RD Gaikwad,AT Rayudu,LH Ferguson,0,4,0,4,,,,
189883,877,2,11,2,RD Gaikwad,AT Rayudu,LH Ferguson,0,1,0,1,,,,
189884,877,2,11,3,AT Rayudu,RD Gaikwad,LH Ferguson,0,1,0,1,,,,
189885,877,2,11,4,RD Gaikwad,AT Rayudu,LH Ferguson,0,6,0,6,,,,
189886,877,2,11,5,RD Gaikwad,AT Rayudu,LH Ferguson,0,1,0,1,,,,
189887,877,2,11,6,AT Rayudu,RD Gaikwad,LH Ferguson,0,1,0,1,,,,
189888,877,2,12,1,AT Rayudu,RD Gaikwad,KL Nagarkoti,0,1,0,1,,,,
189889,877,2,12,2,RD Gaikwad,AT Rayudu,KL Nagarkoti,0,2,0,2,,,,
189890,877,2,12,3,RD Gaikwad,AT Rayudu,KL Nagarkoti,0,1,0,1,,,,
189891,877,2,12,4,AT Rayudu,RD Gaikwad,KL Nagarkoti,0,6,0,6,,,,
189892,877,2,12,5,AT Rayudu,RD Gaikwad,KL Nagarkoti,0,1,0,1,,,,
189893,877,2,12,6,RD Gaikwad,AT Rayudu,KL Nagarkoti,0,1,0,1,,,,
189894,877,2,13,1,RD Gaikwad,AT Rayudu,CV Varun,0,4,0,4,,,,
189895,877,2,13,2,RD Gaikwad,AT Rayudu,CV Varun,0,1,0,1,,,,
189896,877,2,13,3,AT Rayudu,RD Gaikwad,CV Varun,0,1,0,1,,,,
189897,877,2,13,4,RD Gaikwad,AT Rayudu,CV Varun,0,1,0,1,,,,
189898,877,2,13,5,AT Rayudu,RD Gaikwad,CV Varun,0,0,0,0,,,,
189899,877,2,13,6,AT Rayudu,RD Gaikwad,CV Varun,0,2,0,2,,,,
189900,877,2,14,1,RD Gaikwad,AT Rayudu,PJ Cummins,0,1,0,1,,,,
189901,877,2,14,2,AT Rayudu,RD Gaikwad,PJ Cummins,0,4,0,4,,,,
189902,877,2,14,3,AT Rayudu,RD Gaikwad,PJ Cummins,0,4,0,4,,,,
189903,877,2,14,4,AT Rayudu,RD Gaikwad,PJ Cummins,0,0,0,0,,AT Rayudu,caught,SP Narine
189904,877,2,14,5,MS Dhoni,RD Gaikwad,PJ Cummins,0,1,0,1,,,,
189905,877,2,14,6,RD Gaikwad,MS Dhoni,PJ Cummins,0,1,0,1,,,,
189906,877,2,15,1,RD Gaikwad,MS Dhoni,CV Varun,0,1,0,1,,,,
189907,877,2,15,2,MS Dhoni,RD Gaikwad,CV Varun,0,0,0,0,,,,
189908,877,2,15,3,MS Dhoni,RD Gaikwad,CV Varun,0,0,0,0,,,,
189909,877,2,15,4,MS Dhoni,RD Gaikwad,CV Varun,0,0,0,0,,MS Dhoni,bowled,
189910,877,2,15,5,SM Curran,RD Gaikwad,CV Varun,0,0,0,0,,,,
189911,877,2,15,6,SM Curran,RD Gaikwad,CV Varun,0,0,0,0,,,,
189912,877,2,16,1,RD Gaikwad,SM Curran,SP Narine,0,0,0,0,,,,
189913,877,2,16,2,RD Gaikwad,SM Curran,SP Narine,0,1,0,1,,,,
189914,877,2,16,3,SM Curran,RD Gaikwad,SP Narine,0,0,0,0,,,,
189915,877,2,16,4,SM Curran,RD Gaikwad,SP Narine,0,1,0,1,,,,
189916,877,2,16,5,RD Gaikwad,SM Curran,SP Narine,0,1,0,1,,,,
189917,877,2,16,6,SM Curran,RD Gaikwad,SP Narine,0,4,0,4,,,,
189918,877,2,17,1,RD Gaikwad,SM Curran,LH Ferguson,0,1,0,1,,,,
189919,877,2,17,2,SM Curran,RD Gaikwad,LH Ferguson,0,1,0,1,,,,
189920,877,2,17,3,RD Gaikwad,SM Curran,LH Ferguson,0,2,0,2,,,,
189921,877,2,17,4,RD Gaikwad,SM Curran,LH Ferguson,0,4,0,4,,,,
189922,877,2,17,5,RD Gaikwad,SM Curran,LH Ferguson,0,0,1,1,wides,,,
189923,877,2,17,6,RD Gaikwad,SM Curran,LH Ferguson,0,1,0,1,,,,
189924,877,2,17,7,SM Curran,RD Gaikwad,LH Ferguson,0,1,0,1,,,,
189925,877,2,18,1,SM Curran,RD Gaikwad,PJ Cummins,0,1,0,1,,,,
189926,877,2,18,2,RD Gaikwad,SM Curran,PJ Cummins,0,0,0,0,,RD Gaikwad,bowled,
189927,877,2,18,3,RA Jadeja,SM Curran,PJ Cummins,0,0,0,0,,,,
189928,877,2,18,4,RA Jadeja,SM Curran,PJ Cummins,0,1,0,1,,,,
189929,877,2,18,5,SM Curran,RA Jadeja,PJ Cummins,0,1,0,1,,,,
189930,877,2,18,6,RA Jadeja,SM Curran,PJ Cummins,0,1,0,1,,,,
189931,877,2,19,1,RA Jadeja,SM Curran,LH Ferguson,0,0,1,1,wides,,,
189932,877,2,19,2,RA Jadeja,SM Curran,LH Ferguson,0,1,0,1,,,,
189933,877,2,19,3,SM Curran,RA Jadeja,LH Ferguson,0,0,0,0,,,,
189934,877,2,19,4,SM Curran,RA Jadeja,LH Ferguson,0,1,0,1,,,,
189935,877,2,19,5,RA Jadeja,SM Curran,LH Ferguson,0,4,0,4,,,,
189936,877,2,19,6,RA Jadeja,SM Curran,LH Ferguson,1,2,1,3,noballs,,,
189937,877,2,19,7,RA Jadeja,SM Curran,LH Ferguson,0,6,0,6,,,,
189938,877,2,19,8,RA Jadeja,SM Curran,LH Ferguson,0,4,0,4,,,,
189939,877,2,20,1,SM Curran,RA Jadeja,KL Nagarkoti,0,0,0,0,,,,
189940,877,2,20,2,SM Curran,RA Jadeja,KL Nagarkoti,0,2,0,2,,,,
189941,877,2,20,3,SM Curran,RA Jadeja,KL Nagarkoti,0,1,0,1,,,,
189942,877,2,20,4,RA Jadeja,SM Curran,KL Nagarkoti,0,0,0,0,,,,
189943,877,2,20,5,RA Jadeja,SM Curran,KL Nagarkoti,0,6,0,6,,,,
189944,877,2,20,6,RA Jadeja,SM Curran,KL Nagarkoti,0,6,0,6,,,,
189945,878,1,1,1,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,,,,
189946,878,1,1,2,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,,,,
189947,878,1,1,3,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,,,,
189948,878,1,1,4,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,,,,
189949,878,1,1,5,KL Rahul,Mandeep Singh,JC Archer,0,1,0,1,,,,
189950,878,1,1,6,Mandeep Singh,KL Rahul,JC Archer,0,0,0,0,,Mandeep Singh,caught,BA Stokes
189951,878,1,2,1,KL Rahul,CH Gayle,VR Aaron,0,0,2,2,wides,,,
189952,878,1,2,2,CH Gayle,KL Rahul,VR Aaron,0,0,0,0,,,,
189953,878,1,2,3,CH Gayle,KL Rahul,VR Aaron,0,0,0,0,,,,
189954,878,1,2,4,CH Gayle,KL Rahul,VR Aaron,0,0,0,0,,,,
189955,878,1,2,5,CH Gayle,KL Rahul,VR Aaron,0,0,0,0,,,,
189956,878,1,2,6,CH Gayle,KL Rahul,VR Aaron,0,0,0,0,,,,
189957,878,1,2,7,CH Gayle,KL Rahul,VR Aaron,0,0,1,1,wides,,,
189958,878,1,2,8,CH Gayle,KL Rahul,VR Aaron,0,0,1,1,wides,,,
189959,878,1,2,9,CH Gayle,KL Rahul,VR Aaron,0,4,0,4,,,,
189960,878,1,3,1,KL Rahul,CH Gayle,JC Archer,0,0,0,0,,,,
189961,878,1,3,2,KL Rahul,CH Gayle,JC Archer,0,4,0,4,,,,
189962,878,1,3,3,KL Rahul,CH Gayle,JC Archer,0,0,0,0,,,,
189963,878,1,3,4,KL Rahul,CH Gayle,JC Archer,0,0,0,0,,,,
189964,878,1,3,5,KL Rahul,CH Gayle,JC Archer,0,1,0,1,,,,
189965,878,1,3,6,CH Gayle,KL Rahul,JC Archer,0,0,0,0,,,,
189966,878,1,4,1,KL Rahul,CH Gayle,VR Aaron,0,0,0,0,,,,
189967,878,1,4,2,KL Rahul,CH Gayle,VR Aaron,0,1,0,1,,,,
189968,878,1,4,3,CH Gayle,KL Rahul,VR Aaron,0,0,1,1,wides,,,
189969,878,1,4,4,CH Gayle,KL Rahul,VR Aaron,0,6,0,6,,,,
189970,878,1,4,5,CH Gayle,KL Rahul,VR Aaron,0,2,0,2,,,,
189971,878,1,4,6,CH Gayle,KL Rahul,VR Aaron,0,1,0,1,,,,
189972,878,1,4,7,KL Rahul,CH Gayle,VR Aaron,0,0,0,0,,,,
189973,878,1,5,1,CH Gayle,KL Rahul,Kartik Tyagi,0,0,0,0,,,,
189974,878,1,5,2,CH Gayle,KL Rahul,Kartik Tyagi,0,4,0,4,,,,
189975,878,1,5,3,CH Gayle,KL Rahul,Kartik Tyagi,0,6,0,6,,,,
189976,878,1,5,4,CH Gayle,KL Rahul,Kartik Tyagi,0,4,0,4,,,,
189977,878,1,5,5,CH Gayle,KL Rahul,Kartik Tyagi,0,0,0,0,,,,
189978,878,1,5,6,CH Gayle,KL Rahul,Kartik Tyagi,0,0,0,0,,,,
189979,878,1,6,1,KL Rahul,CH Gayle,VR Aaron,0,2,0,2,,,,
189980,878,1,6,2,KL Rahul,CH Gayle,VR Aaron,0,6,0,6,,,,
189981,878,1,6,3,KL Rahul,CH Gayle,VR Aaron,0,0,0,0,,,,
189982,878,1,6,4,KL Rahul,CH Gayle,VR Aaron,0,2,0,2,,,,
189983,878,1,6,5,KL Rahul,CH Gayle,VR Aaron,0,0,0,0,,,,
189984,878,1,6,6,KL Rahul,CH Gayle,VR Aaron,0,4,0,4,,,,
189985,878,1,7,1,CH Gayle,KL Rahul,S Gopal,0,0,0,0,,,,
189986,878,1,7,2,CH Gayle,KL Rahul,S Gopal,0,1,0,1,,,,
189987,878,1,7,3,KL Rahul,CH Gayle,S Gopal,0,1,0,1,,,,
189988,878,1,7,4,CH Gayle,KL Rahul,S Gopal,0,6,0,6,,,,
189989,878,1,7,5,CH Gayle,KL Rahul,S Gopal,0,1,0,1,,,,
189990,878,1,7,6,KL Rahul,CH Gayle,S Gopal,0,1,0,1,,,,
189991,878,1,8,1,KL Rahul,CH Gayle,BA Stokes,0,1,0,1,,,,
